total_energy,max_energy,mean_energy,std_energy,n_particles,energy_ratio,energy_centrality,energy_asymmetry
1.8772222,1.0,0.0020858024,0.035460886,2,0.918918918918919,0.66325647,0.18109803
2.7775688,1.0,0.0030861876,0.041321218,5,0.8717948717948718,0.9910634,0.128884
2.1748004,1.0,0.002416445,0.041043576,3,0.92,0.99435395,0.7546898
3.279923,1.0,0.0036443588,0.04724461,4,0.9444444444444444,0.9493311,0.44015357
3.1043015,1.0,0.003449224,0.03953388,7,0.8709677419354839,0.9486871,0.4517736
5.1355705,1.0,0.0057061897,0.057587236,7,0.9591836734693877,0.74411196,0.2725267
1.7118285,1.0,0.0019020316,0.035268802,3,0.8378378378378378,0.98585737,0.61367756
4.82327,1.0,0.0053591887,0.054272935,9,0.9302325581395349,0.83863324,0.21432468
2.7788634,1.0,0.003087626,0.041730747,5,0.9117647058823529,0.9659059,0.49579993
3.305327,1.0,0.0036725856,0.05092948,4,0.868421052631579,0.96643573,0.37936592
1.4336922,1.0,0.0015929914,0.033574622,1,0.8611111111111112,0.89449376,0.57461077
2.3105786,1.0,0.0025673097,0.041060336,3,1.0,0.98672557,0.12107429
4.516235,1.0,0.0050180387,0.056128666,10,1.0,0.53906983,0.23372118
4.7445045,1.0,0.005271672,0.061014548,6,1.0,0.9908218,0.53056073
2.9867606,1.0,0.003318623,0.042732693,6,1.0,0.9562632,0.08311992
4.184021,1.0,0.004648912,0.049922172,8,0.94,0.4259542,0.40461725
5.33274,1.0,0.0059252665,0.046366233,12,0.9666666666666667,0.918652,0.16238976
4.9148293,1.0,0.005460921,0.05371561,10,1.0,0.95781535,0.22803463
3.424184,1.0,0.003804649,0.046453733,6,0.9333333333333333,0.6913089,0.15276302
8.137199,1.0,0.009041333,0.062340915,22,1.0,0.95811516,0.4374547
1.459891,1.0,0.0016221011,0.03393365,3,0.88,0.9861999,0.66537106
3.7220736,1.0,0.004135637,0.0453444,7,0.8392857142857143,0.94193554,0.40186206
3.5004296,1.0,0.0038893663,0.045012392,7,0.9411764705882353,0.914851,0.27718377
2.2487745,1.0,0.0024986384,0.040725376,4,1.0,0.9324223,0.5524982
4.971915,1.0,0.00552435,0.05676659,9,0.8837209302325582,0.98901963,0.40186167
1.8733904,1.0,0.0020815448,0.036566965,3,0.8333333333333334,0.98225003,0.2172915
1.7489374,1.0,0.0019432637,0.035680734,3,0.8484848484848485,0.9697132,0.41672274
1.9854343,1.0,0.0022060382,0.03808801,3,0.7714285714285715,0.96906453,0.5429532
2.8881106,1.0,0.0032090119,0.041818917,4,0.8936170212765957,0.7874059,0.2529636
3.3660045,1.0,0.003740005,0.04760308,5,1.0,0.76370907,0.19237219
3.3436651,1.0,0.0037151836,0.04276463,7,0.8837209302325582,0.96503395,0.32873827
3.206193,1.0,0.0035624367,0.04624745,6,0.9411764705882353,0.79946905,0.32105282
3.5443416,1.0,0.003938157,0.049446706,7,0.8604651162790697,0.7678101,0.2771541
3.4252927,1.0,0.003805881,0.044173386,5,0.9210526315789473,0.9649416,0.25229502
5.021576,1.0,0.005579529,0.048458043,14,0.9347826086956522,0.49172568,0.56710416
6.1408925,1.0,0.006823214,0.056500718,11,0.8378378378378378,0.4808971,0.53183275
3.9371898,1.0,0.0043746554,0.04842364,8,0.8717948717948718,0.98121315,0.11102346
1.845051,1.0,0.0020500568,0.03850969,2,0.8205128205128205,0.94928366,0.8562954
2.5651562,1.0,0.0028501735,0.03819311,4,0.9210526315789473,0.9840706,0.28107944
2.953679,1.0,0.0032818657,0.04108371,6,0.84,0.9622858,0.5164107
2.562332,1.0,0.0028470354,0.046418052,4,0.85,0.99005944,0.113173954
1.8487473,1.0,0.0020541637,0.035855554,3,0.8604651162790697,0.9253582,0.57035315
5.853814,1.0,0.006504238,0.061522387,14,0.9285714285714286,0.9391593,0.5185937
5.342244,1.0,0.005935827,0.050938576,12,0.9743589743589743,0.97529805,0.37333605
2.1544523,1.0,0.002393836,0.036177844,3,0.8627450980392157,0.9610813,0.14313789
1.7222346,1.0,0.001913594,0.036950305,2,0.6904761904761905,0.96965337,0.3189494
4.036761,1.0,0.0044852896,0.04567308,10,0.9411764705882353,0.7190242,0.43977237
3.6241589,1.0,0.0040268432,0.050019924,6,1.0,0.50465435,0.328687
3.2495656,1.0,0.0036106284,0.04785337,4,0.9428571428571428,0.98172927,0.07042832
3.3959084,1.0,0.0037732315,0.04634397,5,0.9365079365079365,0.94665766,0.26490277
1.867073,1.0,0.0020745257,0.037703197,3,0.6388888888888888,0.99040574,0.70327204
3.3598452,1.0,0.0037331614,0.0489705,3,0.8636363636363636,0.9334969,0.050943956
3.2972388,1.0,0.0036635988,0.049479462,4,0.85,0.98241967,0.021831363
1.6810231,1.0,0.0018678035,0.03444139,4,0.9545454545454546,0.94769233,0.29798564
2.0166202,1.0,0.002240689,0.035960406,3,0.8421052631578947,0.9843398,0.45978492
2.1260426,1.0,0.0023622697,0.037316862,5,0.8,0.75200564,0.028190076
4.0299063,1.0,0.0044776737,0.04520762,8,0.9347826086956522,0.6961885,0.6174579
4.0819874,1.0,0.0045355414,0.048008204,7,0.8360655737704918,0.4554244,0.3218276
4.548957,1.0,0.0050543966,0.050268915,10,1.0,0.57577544,0.64785933
2.7445009,1.0,0.0030494453,0.04112701,7,0.9047619047619048,0.73752654,0.015217824
5.7839737,1.0,0.0064266375,0.05773195,11,0.9607843137254902,0.8977429,0.1067705
1.9261729,1.0,0.002140192,0.035244096,3,0.972972972972973,0.9348179,0.53398716
2.8473492,1.0,0.0031637214,0.0378566,5,0.8983050847457628,0.70450664,0.20523468
2.3240871,1.0,0.002582319,0.03766482,5,0.8709677419354839,0.86169636,0.070711486
1.8925611,1.0,0.0021028456,0.037488855,3,0.7631578947368421,0.97748387,0.2583628
2.6434991,1.0,0.0029372212,0.04180952,5,0.96,0.56973374,0.20492718
6.547163,1.0,0.0072746254,0.05865543,13,0.8428571428571429,0.8827477,0.43078458
3.3052273,1.0,0.0036724748,0.046826717,5,0.8780487804878049,0.8789485,0.19816227
3.7029073,1.0,0.0041143415,0.047616456,5,1.0,0.9431987,0.1723144
10.022496,1.0,0.011136107,0.069002524,28,1.0,0.845759,0.759309
2.719471,1.0,0.0030216344,0.03895468,5,0.9534883720930233,0.9148665,0.06427534
3.7286005,1.0,0.0041428893,0.04135334,8,0.9298245614035088,0.9580952,0.24083723
9.756203,1.0,0.010840225,0.07170377,23,1.0,0.7412035,0.54520434
1.7169874,1.0,0.0019077638,0.0356924,3,0.8709677419354839,0.8072225,0.24701326
2.059199,1.0,0.002287999,0.03823518,3,0.9615384615384616,0.9838859,0.0871454
2.5881197,1.0,0.0028756887,0.045038555,3,0.896551724137931,0.98409635,0.0457421
6.9628887,1.0,0.007736543,0.059470024,16,0.9215686274509803,0.8757756,0.344425
3.7218661,1.0,0.004135407,0.047268253,7,0.95,0.7585818,0.3934098
2.5968482,1.0,0.002885387,0.044218574,4,0.717948717948718,0.98277885,0.00887204
1.4827542,1.0,0.0016475047,0.03416763,2,0.7714285714285715,0.98494434,0.5679476
5.6166735,1.0,0.0062407483,0.050186712,13,1.0,0.76362765,0.40779865
2.1003513,1.0,0.0023337237,0.039475244,2,0.9230769230769231,0.9777898,0.11301185
4.0989084,1.0,0.0045543425,0.04253049,7,0.9795918367346939,0.71245676,0.5762662
2.2199244,1.0,0.0024665827,0.03932395,3,0.8918918918918919,0.9898269,0.16656677
3.8298936,1.0,0.0042554373,0.044981923,9,0.9791666666666666,0.5159778,0.44356027
6.7969255,1.0,0.0075521395,0.055819605,16,0.9692307692307692,0.5297493,0.48052245
3.447102,1.0,0.0038301134,0.050345182,5,0.9285714285714286,0.95329756,0.025767222
4.346486,1.0,0.004829429,0.05077925,9,0.875,0.9325153,0.24089973
3.7740765,1.0,0.004193418,0.04444966,9,0.9743589743589743,0.8999249,0.737347
2.4960911,1.0,0.0027734346,0.03830923,5,0.9142857142857143,0.6160509,0.1412303
2.2163265,1.0,0.002462585,0.041705422,4,0.7878787878787878,0.97809875,0.63103974
3.211042,1.0,0.0035678244,0.044708993,5,1.0,0.92401093,0.30028346
5.9947953,1.0,0.006660884,0.059479967,11,0.9555555555555556,0.91251886,0.45183387
4.480934,1.0,0.0049788156,0.04214978,10,0.9655172413793104,0.8081725,0.24434215
2.2804904,1.0,0.0025338782,0.038234334,4,0.9722222222222222,0.97559947,0.041758765
2.7996817,1.0,0.0031107573,0.040362448,4,0.85,0.9178468,0.20515174
2.8169072,1.0,0.003129897,0.04560884,4,0.8780487804878049,0.9745589,0.03828801
3.0714118,1.0,0.0034126798,0.047460213,5,0.896551724137931,0.71921754,0.45281133
1.7735237,1.0,0.001970582,0.03604268,3,0.7941176470588235,0.9899416,0.54265743
1.2362356,1.0,0.0013735951,0.033486847,1,0.9047619047619048,0.9916937,0.85255086
8.410301,1.0,0.009344779,0.06873467,21,0.9574468085106383,0.54482317,0.52298874
1.9734213,1.0,0.0021926903,0.034804273,4,1.0,0.9592935,0.581082
1.8517143,1.0,0.0020574604,0.035838425,3,0.8113207547169812,0.9700056,0.3204595
1.3484205,1.0,0.001498245,0.03339311,1,0.8431372549019608,0.95489997,0.72427434
2.8449621,1.0,0.003161069,0.04196083,6,0.9285714285714286,0.98024446,0.049862664
2.5848508,1.0,0.0028720563,0.04035506,4,0.8771929824561403,0.9738411,0.39695406
3.7399678,1.0,0.00415552,0.04881757,6,1.0,0.9201965,0.14605628
2.5412276,1.0,0.002823586,0.04349808,5,0.9354838709677419,0.9161716,0.06623001
4.058649,1.0,0.00450961,0.048561856,6,0.9777777777777777,0.96245545,0.22412485
4.797641,1.0,0.005330712,0.048878856,9,0.9166666666666666,0.82511854,0.117430985
3.6547108,1.0,0.00406079,0.049419485,6,0.926829268292683,0.50888234,0.33865285
1.8180013,1.0,0.0020200014,0.036197014,2,0.95,0.6677681,0.2144578
1.2730591,1.0,0.0014145102,0.03353051,1,0.8387096774193549,0.9728673,0.8038695
2.0079217,1.0,0.0022310242,0.037893586,3,0.6808510638297872,0.9604008,0.22054745
2.0283523,1.0,0.0022537247,0.035266213,4,0.8214285714285714,0.75183517,0.21343203
2.5699716,1.0,0.002855524,0.03707833,4,0.8888888888888888,0.9091665,0.20774773
3.7903867,1.0,0.004211541,0.04380753,8,0.9795918367346939,0.80412936,0.16254853
4.51371,1.0,0.0050152335,0.04631316,9,0.8833333333333333,0.60980636,0.34133402
2.457131,1.0,0.0027301454,0.037170604,4,0.975,0.9009192,0.028705494
1.9846938,1.0,0.0022052154,0.03625437,4,1.0,0.96551603,0.89304405
4.6841936,1.0,0.0052046594,0.048470486,9,0.9066666666666666,0.66293997,0.45689026
1.9857227,1.0,0.0022063586,0.03970128,2,0.7333333333333333,0.97645694,0.67794424
4.1932354,1.0,0.0046591503,0.053002454,7,0.8571428571428571,0.8448411,0.013275297
2.7219148,1.0,0.0030243497,0.045966376,3,0.7916666666666666,0.96741545,0.48178232
7.816079,1.0,0.008684533,0.06036358,20,0.9523809523809523,0.8028756,0.22759624
3.2580523,1.0,0.003620058,0.039899655,5,0.9295774647887324,0.75315857,0.38605493
3.9599433,1.0,0.004399937,0.05305161,5,1.0,0.9929443,0.0431365
8.388382,1.0,0.009320424,0.06806915,19,0.8378378378378378,0.7419005,0.21724193
2.3698244,1.0,0.0026331383,0.036469143,3,0.7792207792207793,0.8917233,0.40312004
1.1534938,1.0,0.0012816597,0.033365272,1,0.7307692307692307,0.9849136,0.77404046
2.9531863,1.0,0.0032813181,0.04122872,6,1.0,0.6284796,0.18522143
2.9660754,1.0,0.0032956393,0.04743688,4,1.0,0.9595367,0.053831875
3.1273217,1.0,0.003474802,0.04748651,5,1.0,0.9779724,0.16902936
2.6826699,1.0,0.0029807442,0.045529563,4,0.75,0.9846495,0.41463372
2.2622075,1.0,0.002513564,0.035584852,4,0.7818181818181819,0.85931045,0.18894257
3.8375683,1.0,0.004263965,0.04507591,7,0.9787234042553191,0.9623095,0.14828782
1.1411262,1.0,0.0012679179,0.03336163,1,0.9090909090909091,0.98599285,0.87947446
1.899285,1.0,0.0021103167,0.03755417,3,0.8571428571428571,0.9969771,0.49275565
3.0846884,1.0,0.0034274317,0.039240036,8,1.0,0.94657415,0.041309014
3.813663,1.0,0.004237403,0.049121976,6,0.8837209302325582,0.9623616,0.40673915
2.4765677,1.0,0.002751742,0.042788472,4,0.7021276595744681,0.98400986,0.06363571
2.6152024,1.0,0.0029057804,0.041881416,5,0.8857142857142857,0.9940224,0.16315521
3.6765916,1.0,0.0040851017,0.046149794,6,0.8775510204081632,0.8534447,0.10306984
3.7143,1.0,0.004127,0.05053263,5,0.8709677419354839,0.9045822,0.021061752
2.634361,1.0,0.002927068,0.041452844,3,0.9761904761904762,0.9461285,0.49047175
3.9697266,1.0,0.0044108075,0.05417334,7,0.9444444444444444,0.7017615,0.08841795
3.1006894,1.0,0.0034452104,0.045580182,6,0.78125,0.9797929,0.08928286
6.8656845,1.0,0.007628538,0.070711695,9,0.9782608695652174,0.888331,0.6476322
2.5057702,1.0,0.002784189,0.041088596,3,0.9047619047619048,0.9759861,0.0331809
2.1872926,1.0,0.0024303251,0.035703238,5,0.9411764705882353,0.70394284,0.26683483
1.664079,1.0,0.0018489766,0.036153357,3,1.0,0.98754346,0.49325344
2.3419135,1.0,0.002602126,0.038183007,4,0.8297872340425532,0.9814552,0.2660757
2.5053973,1.0,0.0027837749,0.04687197,2,0.8333333333333334,0.9828971,0.073501594
3.925708,1.0,0.0043618977,0.047285415,8,0.9393939393939394,0.4029419,0.50347084
3.9786453,1.0,0.0044207172,0.04926248,7,0.9636363636363636,0.7040466,0.038936283
4.540678,1.0,0.005045198,0.054284684,7,0.8245614035087719,0.8311612,0.5255692
1.9924855,1.0,0.0022138727,0.04019149,3,0.8636363636363636,0.99218535,0.69819534
2.344045,1.0,0.0026044943,0.036099203,4,0.9361702127659575,0.9400714,0.16241604
3.272406,1.0,0.0036360067,0.041608863,5,0.9272727272727272,0.6639076,0.019469721
1.7929552,1.0,0.0019921723,0.035434093,2,0.8809523809523809,0.97016555,0.5871847
3.520596,1.0,0.003911773,0.04741077,5,0.9056603773584906,0.9560409,0.16129422
3.0989103,1.0,0.0034432337,0.04667828,4,0.7547169811320755,0.96272767,0.28797475
2.518509,1.0,0.0027983433,0.041078802,4,0.7837837837837838,0.9260867,0.27984458
3.9156375,1.0,0.0043507083,0.052969825,6,0.8636363636363636,0.9661968,0.13513944
3.0190997,1.0,0.0033545552,0.042474538,4,0.9523809523809523,0.7412013,0.41957965
2.336194,1.0,0.002595771,0.043590996,3,0.7307692307692307,0.9597064,0.09752643
4.614382,1.0,0.005127091,0.056147244,6,0.9322033898305084,0.91953796,0.06536851
3.424022,1.0,0.0038044688,0.050098106,4,0.9024390243902439,0.9899799,0.1315678
7.105331,1.0,0.007894812,0.0704236,10,0.9464285714285714,0.6301469,0.34097573
1.3149056,1.0,0.0014610062,0.03393695,2,0.8461538461538461,0.9821273,0.5738669
2.2832873,1.0,0.0025369858,0.04058925,2,0.9333333333333333,0.9037006,0.014619235
1.9311812,1.0,0.002145757,0.034851186,2,1.0,0.980049,0.5253189
5.800026,1.0,0.0064444733,0.04741059,15,0.9696969696969697,0.94515115,0.13763049
1.6228768,1.0,0.0018031964,0.0360516,2,0.9473684210526315,0.9958709,0.36445227
2.0382493,1.0,0.0022647213,0.036382098,2,0.8809523809523809,0.93463147,0.46960005
2.0685794,1.0,0.0022984217,0.038256593,3,0.9375,0.98609674,0.27194518
2.022325,1.0,0.0022470278,0.0423299,3,0.8,0.9951038,0.7772481
2.1832128,1.0,0.002425792,0.037571758,3,0.8085106382978723,0.92278457,0.39485615
3.0393348,1.0,0.0033770388,0.04256439,6,0.918918918918919,0.5801499,0.20469451
3.5149252,1.0,0.0039054726,0.04835017,6,0.9666666666666667,0.58649176,0.40005383
2.3912635,1.0,0.0026569595,0.03961481,6,0.868421052631579,0.9865568,0.08029653
1.9913679,1.0,0.002212631,0.040241297,2,0.8085106382978723,0.971911,0.81904006
1.4276348,1.0,0.001586261,0.034173213,2,0.6470588235294118,0.978319,0.549138
2.658342,1.0,0.0029537133,0.0400607,5,0.8888888888888888,0.98824465,0.2875081
7.028512,1.0,0.007809458,0.063898474,13,1.0,0.5106492,0.41055477
3.612051,1.0,0.00401339,0.05229485,5,0.96,0.98902625,0.10198412
1.3947769,1.0,0.0015497522,0.03427735,2,0.696969696969697,0.9792876,0.54346615
3.3233056,1.0,0.0036925618,0.043817606,7,0.9090909090909091,0.98559654,0.18722911
2.5610712,1.0,0.0028456347,0.040353436,4,0.972972972972973,0.47555622,0.4435074
4.765008,1.0,0.0052944534,0.053957425,8,1.0,0.96250254,0.0606786
2.133512,1.0,0.002370569,0.03712855,3,0.8809523809523809,0.97461236,0.4834239
1.8119433,1.0,0.0020132703,0.036504146,3,0.9,0.8445795,0.16183408
4.1050897,1.0,0.0045612105,0.05266489,8,0.7674418604651163,0.9818953,0.5209417
4.701411,1.0,0.0052237897,0.062393356,6,0.8823529411764706,0.98176664,0.19899228
2.529471,1.0,0.0028105231,0.047517147,3,0.85,0.9891985,0.4789389
2.3796594,1.0,0.002644066,0.03816706,5,0.9655172413793104,0.98143625,0.1192519
3.6658535,1.0,0.0040731705,0.04887323,6,0.9512195121951219,0.9538155,0.20194834
2.6769993,1.0,0.0029744436,0.04332906,3,1.0,0.5267724,0.19821
2.472663,1.0,0.0027474032,0.03675576,5,0.8958333333333334,0.92986417,0.07843864
4.166458,1.0,0.0046293978,0.05305404,6,1.0,0.47036245,0.36839855
3.5961967,1.0,0.003995774,0.041603237,6,0.8805970149253731,0.9283727,0.05368852
3.9223478,1.0,0.004358164,0.046954546,7,0.9767441860465116,0.9252262,0.18668711
4.00498,1.0,0.004449978,0.047079284,8,0.94,0.721992,0.10377939
5.1525335,1.0,0.0057250373,0.04727244,10,1.0,0.6717471,0.4480249
4.4267197,1.0,0.0049185776,0.051249444,9,0.8888888888888888,0.7913711,0.34858117
3.6278625,1.0,0.0040309583,0.04132396,5,0.8450704225352113,0.88484305,0.069280215
5.8145685,1.0,0.0064606317,0.055695854,12,0.8245614035087719,0.52203757,0.3319263
2.6717532,1.0,0.0029686147,0.04288886,4,0.8529411764705882,0.9844132,0.2549315
2.543698,1.0,0.0028263312,0.043540835,5,0.9259259259259259,0.9783765,0.038491502
3.9181488,1.0,0.0043534986,0.04946985,8,0.9032258064516129,0.9941189,0.1378706
2.451515,1.0,0.0027239055,0.038227204,4,0.8636363636363636,0.9656349,0.37758997
4.415782,1.0,0.0049064243,0.051298328,7,0.94,0.5596525,0.411967
3.0739462,1.0,0.0034154959,0.052200664,3,1.0,0.98712736,0.22771835
2.0883827,1.0,0.0023204254,0.039690066,3,0.9545454545454546,0.9786208,0.31654668
4.0909896,1.0,0.004545544,0.04945507,7,0.9787234042553191,0.88937384,0.032017436
4.09801,1.0,0.0045533446,0.04154463,9,0.9183673469387755,0.6919789,0.42103845
3.1719198,1.0,0.0035243554,0.04946965,4,1.0,0.7791262,0.2143444
2.6633344,1.0,0.0029592605,0.044170666,4,0.9032258064516129,0.98275095,0.4880742
4.392835,1.0,0.004880928,0.048693523,9,1.0,0.50797695,0.36817384
2.0271215,1.0,0.0022523573,0.03753012,3,0.96,0.9790884,0.59724885
4.0676126,1.0,0.0045195697,0.051657874,10,0.8,0.86685467,0.13877317
4.8249044,1.0,0.0053610047,0.04915003,11,0.9692307692307692,0.46726906,0.71268046
3.1184387,1.0,0.0034649319,0.045878932,5,0.9166666666666666,0.28502348,0.5725456
3.821968,1.0,0.004246631,0.048318457,7,1.0,0.5432907,0.20432156
2.4218445,1.0,0.0026909383,0.04249199,3,0.8809523809523809,0.96984994,0.28209263
6.807866,1.0,0.0075642955,0.06119294,12,0.9655172413793104,0.67141545,0.3806377
2.3293962,1.0,0.002588218,0.035859633,5,0.8723404255319149,0.7125534,0.03812472
4.068727,1.0,0.004520808,0.050633695,7,0.9642857142857143,0.9941948,0.05056231
2.580521,1.0,0.0028672456,0.04159727,5,0.8611111111111112,0.7265941,0.4973143
5.3340816,1.0,0.0059267576,0.05699745,10,0.9722222222222222,0.97639847,0.49118236
3.7099335,1.0,0.0041221483,0.04201418,7,1.0,0.65542406,0.344291
2.4986765,1.0,0.0027763073,0.03864539,4,0.9375,0.738801,0.11168246
1.4220403,1.0,0.0015800449,0.033567008,1,0.9714285714285714,0.9496485,0.72923845
1.7230355,1.0,0.0019144838,0.035021044,3,0.9047619047619048,0.98401016,0.5543813
5.13715,1.0,0.0057079443,0.055314936,8,1.0,0.49788654,0.6352506
1.5526648,1.0,0.0017251831,0.033731382,1,0.96875,0.9592746,0.43712136
2.4067407,1.0,0.0026741563,0.042777088,3,0.9069767441860465,0.92213315,0.15124029
5.9539213,1.0,0.0066154683,0.059262693,9,0.9830508474576272,0.94130576,0.2218642
3.452446,1.0,0.003836051,0.051881216,4,0.9696969696969697,0.9689706,0.20419136
2.8539739,1.0,0.0031710821,0.043468922,4,0.9444444444444444,0.69680667,0.46408635
2.5803847,1.0,0.0028670942,0.040872235,4,1.0,0.9694884,0.13481379
2.1804976,1.0,0.0024227751,0.036114767,3,0.9534883720930233,0.606887,0.020682575
2.4749014,1.0,0.0027498906,0.04399337,4,0.9655172413793104,0.96777385,0.016112488
2.0387855,1.0,0.0022653171,0.038788237,3,0.8461538461538461,0.9532205,0.3893607
2.8175888,1.0,0.0031306543,0.04886845,3,0.7666666666666667,0.9851181,0.21987943
3.3295343,1.0,0.0036994827,0.03961527,6,0.9310344827586207,0.45242405,0.41814625
2.7264276,1.0,0.003029364,0.043631803,4,0.9565217391304348,0.9730375,0.35334176
1.9288008,1.0,0.002143112,0.038298484,3,0.8823529411764706,0.9790829,0.6065981
2.5816236,1.0,0.0028684705,0.044885054,3,0.8947368421052632,0.6418931,0.59434336
1.8067318,1.0,0.0020074798,0.036829587,2,0.825,0.9710654,0.18010865
6.7918253,1.0,0.0075464724,0.06388322,12,0.8356164383561644,0.7183934,0.52498853
5.0011077,1.0,0.0055567864,0.055336084,9,0.9714285714285714,0.8645098,0.22509576
2.5645638,1.0,0.0028495153,0.040370494,4,0.8157894736842105,0.97642845,0.34153754
2.091423,1.0,0.0023238033,0.034875095,6,1.0,0.903442,0.102386765
1.5485567,1.0,0.0017206186,0.036140475,2,0.72,0.97804064,0.86450607
2.1808033,1.0,0.0024231148,0.039134108,3,0.9666666666666667,0.9762518,0.16755715
1.6444987,1.0,0.0018272208,0.034843452,2,0.8333333333333334,0.9705533,0.41660514
4.421402,1.0,0.004912669,0.048877403,7,0.9107142857142857,0.7137836,0.4430975
1.6846015,1.0,0.0018717794,0.03514831,3,0.92,0.9877221,0.6230591
1.6322732,1.0,0.0018136369,0.034181837,2,0.9444444444444444,0.97464716,0.48528636
2.0362797,1.0,0.002262533,0.03874569,3,0.8461538461538461,0.9904696,0.30158973
5.5071588,1.0,0.0061190655,0.06117062,8,0.9318181818181818,0.96940345,0.13489322
3.3506393,1.0,0.0037229327,0.04846366,4,0.9302325581395349,0.6502506,0.32457814
2.614365,1.0,0.00290485,0.03853178,4,1.0,0.9577167,0.294838
2.8731203,1.0,0.0031923559,0.04414268,4,0.967741935483871,0.9732357,0.08094324
1.7393073,1.0,0.0019325636,0.034163628,4,0.8604651162790697,0.97210616,0.25290906
4.49026,1.0,0.004989178,0.0561979,9,0.9722222222222222,0.64235294,0.11028806
1.8261678,1.0,0.0020290753,0.036943115,3,0.875,0.9768159,0.69482785
7.4678326,1.0,0.0082975915,0.069000356,14,0.9607843137254902,0.49233168,0.37869713
2.414002,1.0,0.0026822244,0.038869936,3,0.9722222222222222,0.98076504,0.04732348
3.5849385,1.0,0.0039832653,0.044100706,9,0.9142857142857143,0.5089419,0.4274239
3.181056,1.0,0.0035345068,0.04023831,7,0.9090909090909091,0.9837463,0.10316811
1.8506513,1.0,0.0020562792,0.03627419,4,0.9333333333333333,0.83892363,0.3938073
1.6942248,1.0,0.0018824721,0.034883335,3,0.875,0.78246593,0.21890433
3.8127136,1.0,0.0042363484,0.04844946,8,1.0,0.99152493,0.3425335
3.5286522,1.0,0.0039207246,0.04283981,7,0.8775510204081632,0.96673614,0.33558592
4.0849733,1.0,0.0045388592,0.04857582,7,0.9534883720930233,0.9363086,0.6761328
3.3292878,1.0,0.0036992086,0.05036906,5,0.95,0.9870072,0.065549485
3.5982141,1.0,0.0039980155,0.050157618,6,0.9090909090909091,0.9389677,0.27411655
2.5657597,1.0,0.002850844,0.041237935,5,0.9354838709677419,0.994559,0.056123424
1.8467888,1.0,0.0020519875,0.03576858,4,0.6326530612244898,0.97112316,0.22604482
2.7634373,1.0,0.0030704858,0.037243288,6,0.9767441860465116,0.8570192,0.20205504
4.4109654,1.0,0.004901073,0.047851264,10,0.8936170212765957,0.61200094,0.07819926
3.403983,1.0,0.0037822034,0.040444892,5,0.8305084745762712,0.9541688,0.22466765
2.637012,1.0,0.0029300132,0.042007882,4,0.9166666666666666,0.99067414,0.13574924
1.2667216,1.0,0.0014074685,0.033769127,2,0.8823529411764706,0.9969723,0.6239139
3.5466092,1.0,0.003940677,0.04624198,6,0.975609756097561,0.6645573,0.481171
2.4321227,1.0,0.0027023586,0.043019645,4,0.9615384615384616,0.97053796,0.70691603
1.3241743,1.0,0.0014713048,0.033724945,2,0.6875,0.97690576,0.6899746
3.1863155,1.0,0.0035403506,0.0442327,5,0.9245283018867925,0.9772043,0.5619316
4.9485116,1.0,0.0054983464,0.05675022,9,0.9696969696969697,0.52612174,0.59304786
2.3804145,1.0,0.002644905,0.03740441,3,0.8245614035087719,0.97317636,0.36963856
1.632611,1.0,0.0018140123,0.033795867,2,0.8518518518518519,0.94830346,0.36454317
1.4382027,1.0,0.0015980031,0.033962663,3,1.0,0.9910196,0.6082783
6.7247806,1.0,0.007471978,0.064197496,15,0.975609756097561,0.53443396,0.49783382
4.0458384,1.0,0.004495376,0.04655246,9,0.9285714285714286,0.8489547,0.35859445
3.105936,1.0,0.00345104,0.044794995,5,0.85,0.93957126,0.0937851
2.8270738,1.0,0.0031411932,0.042412553,4,0.9615384615384616,0.5116712,0.2727248
1.14245,1.0,0.0012693888,0.03335491,1,0.9583333333333334,0.98014945,0.91056854
5.9216566,1.0,0.0065796184,0.061265454,11,0.8863636363636364,0.85327214,0.18621841
3.0560734,1.0,0.003395637,0.049537078,4,0.896551724137931,0.9683936,0.10987942
2.2026124,1.0,0.0024473472,0.03677741,4,0.825,0.78054744,0.022388121
1.3209578,1.0,0.0014677308,0.03398535,2,0.85,0.98966926,0.5447869
1.4540488,1.0,0.0016156097,0.034272525,2,0.8235294117647058,0.9766134,0.8066607
2.352675,1.0,0.0026140832,0.04089939,3,0.9230769230769231,0.9749905,0.085426144
4.4471297,1.0,0.0049412553,0.05295822,9,0.8181818181818182,0.913315,0.1981656
2.3359158,1.0,0.002595462,0.040252123,2,0.8909090909090909,0.9287223,0.15198003
1.7352728,1.0,0.0019280808,0.034430496,2,0.8571428571428571,0.96703714,0.25191793
1.175822,1.0,0.0013064689,0.03352304,2,0.6071428571428571,0.9909587,0.9663476
2.7191374,1.0,0.0030212638,0.041015126,6,0.8,0.9235032,0.087624304
2.8361382,1.0,0.0031512647,0.04506606,4,0.8409090909090909,0.9838936,0.19981773
2.7075853,1.0,0.0030084283,0.041976407,4,0.8780487804878049,0.96164185,0.37673572
4.678789,1.0,0.0051986547,0.041277833,10,0.9696969696969697,0.8058836,0.24052988
4.1840286,1.0,0.0046489206,0.05053114,6,0.9705882352941176,0.5532335,0.6916326
2.4053872,1.0,0.0026726525,0.04011995,4,0.9696969696969697,0.9615642,0.31245252
4.764347,1.0,0.005293719,0.04740441,10,0.9591836734693877,0.5706159,0.28440508
